Numero,Ano,Data,Situacao,Autores,Ementa,Titulo
248,2025,29/09/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar melhorias no entorno do Centro de Fisioterapia Municipal, incluindo a poda das árvores localizadas no trecho que se estende do centro de fisioterapia até a sede da Associação de Ministros Evangélicos...",Indicação nº 248/2025
247,2025,25/09/2025,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de dar continuidade ao projeto de instalação de um novo playground na área localizada em frente ao Estádio Municipal Raphael Capelli. A solicitação atende a um anseio dos moradores do bairro e adjacências, que...",Indicação nº 247/2025
246,2025,25/09/2025,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar, com urgência, a substituição de todas as poltronas do Pronto Socorro Municipal.  A medida é crucial, pois as poltronas atuais, com mais de seis anos de uso, encontram-se em avançado estado de...",Indicação nº 246/2025
245,2025,22/09/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar um projeto de reestruturação voltado à recuperação da memória histórica e cultural do Bairro Vila São João, dando a devida importância aos prédios antigos que ainda se encontram em estado razoável de...",Indicação nº 245/2025
244,2025,22/09/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de reservar, no mínimo, 10% (dez por cento) das vagas de estágio oferecidas anualmente pela Prefeitura para estudantes que estejam regularmente matriculados no ensino médio. A proposta busca garantir que as...",Indicação nº 244/2025
243,2025,22/09/2025,Encaminhado,"Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de melhorar o sistema para pedidos de conserto das lâmpadas de LED. A proposta é que, ao fazer a solicitação, o morador receba na hora um número de protocolo para poder acompanhar o andamento do serviço. Isso...",Indicação nº 243/2025
242,2025,18/09/2025,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de fornecer rádios comunicadores aos funcionários das equipes da Saúde e Obras, visando melhorar a comunicação inclusive em locais onde não há sinal de celular, garantindo mais eficiência e agilidade nos serviços...",Indicação nº 242/2025
241,2025,18/09/2025,Encaminhado,Elizeu Adriano (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar o recapeamento da Rua Professora Maria Eugênia Regazolli, no trecho entre a Rua Victor Camargo Bodini e a Rua Akira Katayama, bem como o recapeamento da Rua Vereador Gelson José da Silva.",Indicação nº 241/2025
240,2025,18/09/2025,Encaminhado,Elizeu Adriano (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar uma lixeira na praça localizada em frente ao Pesqueiro Berrocozo. Atualmente não há recipiente adequado para descarte de resíduos no local, o que tem gerado acúmulo de lixo no chão.",Indicação nº 240/2025
239,2025,17/09/2025,Encaminhado,Edvaldo Aparecido Carvalho (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar dois bancos do lado de fora da Santa Casa de Misericórdia, para que os familiares dos pacientes possam aguardar com mais conforto. A medida também ajudaria a evitar aglomeração na área interna da...",Indicação nº 239/2025
238,2025,17/09/2025,Encaminhado,Bruno Herreira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de, junto ao pagamento do décimo terceiro salário dos servidores, realizar também o pagamento do tíquete alimentação, como forma de valorização e apoio financeiro aos trabalhadores municipais.",Indicação nº 238/2025
237,2025,16/09/2025,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir banheiros na parte externa do Centro de Convivência do Idoso (CCI), para uso durante grandes eventos. Esses banheiros poderão permanecer fechados no dia a dia, sendo utilizados apenas em ocasiões de...",Indicação nº 237/2025
236,2025,15/09/2025,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar um temporizador na iluminação do vestiário do campo do Bairro Vila Beatriz, programado para desligar às 23h. A solicitação atende às reivindicações de moradores próximos, que relatam incômodos com...",Indicação nº 236/2025
235,2025,15/09/2025,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar uma academia ao ar livre acompanhada de uma pequena praça no Bairro Vila São João. Trata-se de um bairro mais afastado do centro, que merece esse tipo de investimento em lazer e bem-estar para os...",Indicação nº 235/2025
234,2025,15/09/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar um estudo técnico para sanar questões ambientais e estruturais relacionadas ao buraco de grande proporção que vem se formando às margens da Avenida João Furini, na altura do final da Rua Paraná, nos...",Indicação nº 234/2025
233,2025,15/09/2025,Encaminhado,"Reinaldo Codognato (Autor), Bruno Herreira (Autor), Edvaldo Aparecido Carvalho (Autor), Elizeu Adriano (Autor), Renato Vieira de Brito (Autor), Samir Edson Tino (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar medidas que proporcionem mais segurança viária aos pedestres do Bairro Pioneiros. As ruas da região são estreitas, e há a necessidade de garantir maior conforto e proteção aos moradores e...",Indicação nº 233/2025
232,2025,15/09/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar lixeiras em frente ao Complexo da Saúde. A ausência de recipientes adequados para descarte tem feito com que moradores e frequentadores depositem lixo diretamente na calçada, causando transtornos tanto...",Indicação nº 232/2025
231,2025,11/09/2025,Encaminhado,Edvaldo Aparecido Carvalho (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar o recapeamento da Avenida Campos Salles, no trecho compreendido entre a Avenida 7 de Setembro e a Rua São Salvador, a fim de garantir melhores condições de tráfego e segurança para os usuários da via. O...",Indicação nº 231/2025
230,2025,10/09/2025,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a manutenção das estradas rurais que ligam Junqueirópolis aos municípios de Dracena e Irapuru. Os trechos têm sido alvo de diversas reclamações por parte dos munícipes, em razão das ondulações...",Indicação nº 230/2025
229,2025,10/09/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de prestar uma homenagem ao saudoso Paulo Dias Fuzinato, figura de destaque na história política de Junqueirópolis, que contribuiu significativamente para o desenvolvimento do município, especialmente na área do...",Indicação nº 229/2025
228,2025,10/09/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de prestar uma homenagem ao saudoso Guilherme Sacchi de Andrade Santos, jovem que sempre demonstrou grande atuação e dedicação ao setor esportivo do município, deixando um legado de incentivo ao esporte e à...",Indicação nº 228/2025
227,2025,10/09/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar um estudo técnico para sanar questões ambientais e estruturais relacionadas ao buraco de grande proporção que vem se formando às margens da Avenida João Furini, na altura do final da Rua Paraná, nos...",Indicação nº 227/2025
226,2025,04/09/2025,Encaminhado,"Bruno Herreira (Autor), Elizeu Adriano (Autor), Samir Edson Tino (Autor)","Indico ao Excelentíssimo Senhor Prefeito Municipal, complementando a Indicação nº 141/2025, que estude junto ao setor competente da administração, as possibilidades de, além do parcelamento dos tributos municipais vencidos, incluir também a concessão de anistia de multa e juros aos contribuintes inadimplentes. A medida visa facilitar...",Indicação nº 226/2025
225,2025,04/09/2025,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de tomar providências quanto à falta de vagas nas Escolas Municipais de Educação Infantil (EMEI), especialmente para atender as mães que retornam ao trabalho após o término da licença-maternidade. Diversos...",Indicação nº 225/2025
224,2025,04/09/2025,Encaminhado,"Anderson Marcos Viana (Autor), Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de aumentar a altura do alambrado existente nos fundos do campinho do Alto do Cene, tendo em vista que as bolas frequentemente ultrapassam a estrutura e caem no comércio do pesqueiro ao lado, causando prejuízos...",Indicação nº 224/2025
223,2025,03/09/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a arborização da praça do Residencial das Américas, bem como das demais praças do município que ainda carecem de sombreamento. A medida visa melhorar o conforto térmico dos frequentadores, valorizar os...",Indicação nº 223/2025
222,2025,03/09/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar placas de identificação nas ruas do município, especialmente nos locais onde ainda não há sinalização. A ausência dessas placas tem causado transtornos para entregadores, prestadores de serviços e...",Indicação nº 222/2025
221,2025,03/09/2025,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de colocar piso nas mesas da Praça Central Álvaro de Oliveira Junqueira e na área da bocha localizada ao lado do Ginásio de Esportes Cícero Gomes. Atualmente, as mesas estão com a tinta se soltando devido à...",Indicação nº 221/2025
