Numero,Ano,Data,Situacao,Autores,Ementa,Titulo
056,2023,24/03/2023,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a manutenção dos pisos intervalados de concreto que revestem a Praça Álvaro de Oliveira Junqueira. Tal indicação se justifica em razão do calçamento do referido local estar irregular, gerando por...",Indicação nº 056/2023
055,2023,24/03/2023,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de disponibilizar caçambas para a retirada de lixos que possam acumular água e, consequentemente, servir como criadouro do mosquito Aedes Aegypti, realizando uma medida conjunta com o Projeto Limpeza Beleza que...",Indicação nº 055/2023
054,2023,23/03/2023,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a devida manutenção no Centro Comunitário do bairro Cristo Redentor. Tal indicação se justifica em razão dos pedidos feitos por parte da população que corriqueiramente pretendem utilizar o ambiente para...",Indicação nº 054/2023
053,2023,23/03/2023,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar redutores de velocidade na Rua Zeca da Cunha com a Rua São Salvador e na Rua Constantino Marcolino de Souza próximo à Avenida Geraldo Fudo, ao lado da Granol. Tal indicação se justifica em razão de...",Indicação nº 053/2023
052,2023,21/03/2023,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a capacitação em Língua Brasileira de Sinais (LIBRAS) de alguns profissionais na área da saúde, para que quando necessário, eles possam auxiliar nos atendimentos. Faz parte do atendimento médico se...",Indicação nº 052/2023
051,2023,21/03/2023,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a pavimentação asfáltica nos trechos localizados na via de acesso Joao Furini, defronte aos armazéns comerciais localizados atrás do mercadinho pioneiros. Tal indicação se justifica em razão do fato de...",Indicação nº 051/2023
050,2023,21/03/2023,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar uma reforma na pista de Skate do município. Tal indicação se justifica em razão das péssimas condições do local, sejam as rampas desgastadas que causam riscos aos praticantes, os corrimãos soltos e...",Indicação nº 050/2023
049,2023,21/03/2023,Encaminhado,Rui Domingos da Silva (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de adquirir um caminhão prancha para transporte de maquinário pesado utilizado na área rural. Com o novo equipamento, o transporte do maquinário até os locais onde serão realizadas obras públicas se torna mais...",Indicação nº 049/2023
048,2023,21/03/2023,Encaminhado,"Rui Domingos da Silva (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 001/2021 de autoria dos Vereadores Rui Domingos da Silva e Teresinha de Lourdes Freitas Regodanso, que estude junto ao setor competente da administração, as possibilidades de realizar a compra ou locação de um imóvel urbano próximo ao Hospital Regional de...",Indicação nº 048/2023
047,2023,21/03/2023,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar ninhos artificiais (caixotes) nas palmeiras imperiais e demais árvores que são constantemente visitadas por araras. Tal indicação se justifica em razão da necessidade em se evitar a morte destas...",Indicação nº 047/2023
046,2023,17/03/2023,Encaminhado,Paulo Sérgio Cordeiro (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar os reparos necessários no asfalto do trecho da entrada da cidade, próximo ao trevo. Tal indicação se justifica em razão do referido local possuir diversos buracos e fissuras, diminuindo assim a...",Indicação nº 046/2023
045,2023,17/03/2023,Encaminhado,"Reinaldo Codognato (Autor), Marisa Alves da Silva Costa (Autor), Sofia Rodrigues dos Santos (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir uma pista de caminhada no Bairro Jardim Primavera. Tal indicação se justifica em razão dos moradores do bairro solicitarem constantemente que haja um local propício para que eles possam caminhar e...",Indicação nº 045/2023
044,2023,17/03/2023,Encaminhado,"Reinaldo Codognato (Autor), Valdir Aparecido de Oliveira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a manutenção do campo sintético do Bairro Jardim Paulista. Tal indicação se justifica em razão do referido local estar demasiadamente deteriorado, uma vez que o campo já foi construído há anos, mas...",Indicação nº 044/2023
043,2023,17/03/2023,Encaminhado,"Reinaldo Codognato (Autor), Rui Domingos da Silva (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de tomar providências definitivas acerca do direcionamento e escoamento correto das águas pluviais no Residencial Recanto dos Eucaliptos. Tal indicação se justifica em razão de vários pedidos feitos por parte da...",Indicação nº 043/2023
042,2023,17/03/2023,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de tomar providências perante a empresa que realizou os serviços de recapeamento na Vicinal Henrique Coutinho que compreende o trecho localizado entre a Rodovia Comandante João Ribeiro de Barros e a Usina Viterra...",Indicação nº 042/2023
041,2023,16/03/2023,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar um toldo ou cobertura entre o portão e a entrada dos Centro Educacionais Infantis (CEIs) que não possuem. Tal indicação se justifica em razão da necessidade em se proteger e dar comodidade no trajeto de...",Indicação nº 041/2023
040,2023,15/03/2023,Encaminhado,Marisa Alves da Silva Costa (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de conceder aos servidores da Biblioteca Municipal de Junqueirópolis Gratificação Especial, denominada Gratificação Por Tempo Integral e Dedicação Exclusiva – GTIDE. Tal indicação se justifica em razão destes...",Indicação nº 040/2023
039,2023,15/03/2023,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de reforçar os muros e instalar câmeras de segurança no CEI (Centro Educacional Infantil) Sonho de Criança. Tal indicação se justifica em razão do referido local ter passado por recentes episódios de vandalismo e...",Indicação nº 039/2023
038,2023,15/03/2023,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 48/2021, de autoria do Vereador Elio Furini Neto, que estude as possibilidades de estar implantando um serviço de transporte coletivo denominado como ""Circular da Saúde"", apropriado para transporte de pacientes com deficiência física, principalmente os que...",Indicação nº 038/2023
037,2023,13/03/2023,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de adequar a iluminação da Avenida Rio Branco, no setor que compreende a Feira Livre de Junqueirópolis. Tal indicação se justifica em razão do referido local estar muito escuro durante a noite por conta das árvores...",Indicação nº 037/2023
036,2023,09/03/2023,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar o recapeamento da Rua Independência, no trecho localizado da Avenida Junqueira até a Rua Recife. Tal indicação se justifica em razão do referido local estar com muitos buracos, dificultando a passagem...",Indicação nº 036/2023
035,2023,09/03/2023,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Anderson Marcos Viana (Autor), Elio Furini Neto (Autor), Paulo Sérgio Cordeiro (Autor)","Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de substituir os equipamentos de ginástica ao ar livre do Centro de Convivência do Idoso (CCI). Tal indicação se justifica em razão dos atuais aparelhos do local serem de madeira, oferecendo riscos para aqueles que...",Indicação nº 035/2023
034,2023,08/03/2023,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de ceder alimentação aos pacientes que vão à Presidente Prudente em suas consultas médicas. Tal indicação se justifica em razão de alguns munícipes passarem horas aguardando suas consultas e não terem condições de...",Indicação nº 034/2023
033,2023,08/03/2023,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de providenciar pedras brita ou material relacionado para revestir a rua Chapéu de Couro. Tal indicação se justifica em razão da referida via não possuir pavimentação asfáltica e nem guia para conter as enxurradas,...",Indicação nº 033/2023
032,2023,08/03/2023,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir um redutor de velocidade denominado como “lombada ou lombo faixa” ou um sonorizador na Avenida Latina, próximo ao ponto de ônibus e próximo ao Estratégia Saúde da Família (ESF) III. Tal indicação se...",Indicação nº 032/2023
031,2023,08/03/2023,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir um redutor de velocidade denominado como “lombada ou lombo faixa” ou um sonorizador na Rua São Salvador, próximo ao ponto de ônibus no bairro Jardim Alvorada. Tal indicação se justifica em razão do...",Indicação nº 031/2023
030,2023,03/03/2023,Encaminhado,"Reinaldo Codognato (Autor), Valdir Aparecido de Oliveira (Autor)","Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de intensificar a fiscalização das estradas rurais do município. Tal indicação se justifica em razão da necessidade em se fazer cumprir a Lei Municipal Nº 1.921, de 06 de outubro de 1997, em especial o Art. 3º...",Indicação nº 030/2023
029,2023,03/03/2023,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de intitular as futuras instalações do complexo da saúde que serão finalizadas em nosso município com o nome do saudoso senhor Jorge Yochinobu Chihara. Tal indicação se justifica em razão de Jorge ter nascido...",Indicação nº 029/2023
028,2023,03/03/2023,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar o evento “Domingo no Bairro” no Bairro Alto do Cene. Tal indicação se justifica em razão dos vários pedidos feitos por parte da população, uma vez que há alguns meses o evento não é realizado no...",Indicação nº 028/2023
027,2023,02/03/2023,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de trocar o playground do Bairro Jardim Alvorada. Tal indicação se justifica em razão do atual playground do local ser de madeira, oferecendo riscos para as crianças que ali brincam diariamente. Vale ressaltar...",Indicação nº 027/2023
026,2023,02/03/2023,Encaminhado,"Anderson Marcos Viana (Autor), Valdir Aparecido de Oliveira (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir um salão comunitário no Bairro da Vila Beatriz juntamente com o vestiário que já se faz presente no local. Tal indicação se justifica em razão das várias reinvindicações feitas por parte dos...",Indicação nº 026/2023
025,2023,02/03/2023,Encaminhado,Teresinha de Lourdes Freitas Regodanso (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar o recapeamento asfáltico dos seguintes trechos: no quarteirão da Rua Victor Junqueira entres as Ruas Zeca da Cunha e Washington Luiz e na Avenida Junqueira, principalmente no trecho entre a Rua...",Indicação nº 025/2023
